Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
11/25/23 09:00,0.61000399999999999,0.37316100000000002,0.68589,0.61801099999999998,0.42240499999999997,0.54100000000000004,0.28399999999999997,0.27500000000000002,0.32200000000000001,0.379,0.17399999999999999,0.317,0.2974,0.34499999999999997,0.36099999999999999,0.66800000000000004,0.52500000000000002,0.42504999999999998,0.60543000000000002,0.17333999999999999,0.34420000000000001,0.75605999999999995,0.28004000000000001,0.47653000000000001,0.39878999999999998,0.20671999999999999,0.221,0.25044899999999998,0.29899999999999999,0.42399999999999999,0.34719,0.47181000000000001,0.186,0.41399999999999998,0.26876,0.36151,0.221244,0.23885400000000001,0.46,0.40554000000000001,0.42277999999999999,0.33394000000000001,0.43246000000000001,0.43035000000000001,0.46966999999999998,0.28100999999999998,0.37391999999999997,0.46697499999999997,0.29689199999999999,0.38889000000000001,0.44025999999999998,0.36987999999999999,0.37191999999999997,0.33810000000000001,0.19342000000000001,0.35892000000000002
11/25/23 10:00,0.30557600000000001,0.34917500000000001,0.63580999999999999,0.57472000000000001,0.38698300000000002,0.42899999999999999,0.21299999999999999,0.27600000000000002,0.28899999999999998,0.33400000000000002,0.16800000000000001,0.307,0.39629999999999999,0.31900000000000001,0.375,0.69399999999999995,0.52100000000000002,0.43204999999999999,0.54125999999999996,0.15561,0.30120999999999998,0.60499999999999998,0.27877000000000002,0.45247999999999999,0.40372999999999998,0.20948,0.222,0.242754,0.28899999999999998,0.439,0.40617999999999999,0.49349999999999999,0.182,0.39200000000000002,0.27137,0.36376999999999998,0.22525800000000001,0.261438,0.48499999999999999,0.41543999999999998,0.39301000000000003,0.34966000000000003,0.41150999999999999,0.37540000000000001,0.40382000000000001,0.26932,0.32606000000000002,0.44598900000000002,0.29805599999999999,0.37669799999999998,0.42246,0.36366999999999999,0.31197000000000003,0.30260999999999999,0.19675999999999999,0.30891000000000002
11/25/23 11:00,0.25597999999999999,0.32158599999999998,0.430925,0.468474,0.34637400000000002,0.36599999999999999,0.221,0.27800000000000002,0.246,0.38600000000000001,0.17399999999999999,0.30499999999999999,0.35709999999999997,0.313,0.38500000000000001,0.65300000000000002,0.46400000000000002,0.41772999999999999,0.54620000000000002,0.14834,0.31545000000000001,0.79207000000000005,0.27761000000000002,0.44618999999999998,0.41405999999999998,0.20102999999999999,0.23100000000000001,0.249058,0.28599999999999998,0.54600000000000004,0.41248000000000001,0.47538000000000002,0.16800000000000001,0.35399999999999998,0.30198000000000003,0.35731000000000002,0.21878300000000001,0.248221,0.45600000000000002,0.32497999999999999,0.42792999999999998,0.34899000000000002,0.42538999999999999,0.37798999999999999,0.48077999999999999,0.28895999999999999,0.29060999999999998,0.48114000000000001,0.31936199999999998,0.38456299999999999,0.44785000000000003,0.34694000000000003,0.30027999999999999,0.28965999999999997,0.16977999999999999,0.29898999999999998
11/26/23 12:00,0.27030399999999999,0.31254399999999999,0.35633700000000001,0.46924700000000003,0.36064800000000002,0.33,0.21199999999999999,0.246,0.23,0.33200000000000002,0.17,0.29099999999999998,0.29809999999999998,0.311,0.38300000000000001,0.51900000000000002,0.51500000000000001,0.40638000000000002,0.54840999999999995,0.16903000000000001,0.29275000000000001,0.75061999999999995,0.28029999999999999,0.41563,0.39684000000000003,0.20796000000000001,0.218,0.22456200000000001,0.28000000000000003,0.48899999999999999,0.36060999999999999,0.44596000000000002,0.21,0.33700000000000002,0.25280999999999998,0.35408000000000001,0.229438,0.237645,0.42799999999999999,0.35805999999999999,0.34420000000000001,0.34495999999999999,0.35043999999999997,0.51056000000000001,0.3453,0.25718999999999997,0.34123999999999999,0.42255300000000001,0.30636799999999997,0.38372499999999998,0.43308999999999997,0.29870999999999998,0.28211999999999998,0.23480999999999999,0.12280000000000001,0.26179999999999998
11/26/23 01:00,0.259324,0.30641600000000002,0.36705399999999999,0.414962,0.34704400000000002,0.32500000000000001,0.19,0.26300000000000001,0.214,0.224,0.158,0.251,0.2555,0.34399999999999997,0.34,0.441,0.47799999999999998,0.41283999999999998,0.47176000000000001,0.16516,0.28872999999999999,0.61773999999999996,0.26441999999999999,0.40167000000000003,0.38096999999999998,0.20402999999999999,0.19400000000000001,0.20708299999999999,0.245,0.38600000000000001,0.29731000000000002,0.42072999999999999,0.19900000000000001,0.32700000000000001,0.25608999999999998,0.33749000000000001,0.24689,0.223,0.41499999999999998,0.27473999999999998,0.33237,0.23508999999999999,0.30023,0.34473999999999999,0.41272999999999999,0.24537,0.39119999999999999,0.43022500000000002,0.30966500000000002,0.35993199999999997,0.38114999999999999,0.27922999999999998,0.30154999999999998,0.22739999999999999,0.11953999999999999,0.24826999999999999
11/26/23 02:00,0.239845,0.29037499999999999,0.34440900000000002,0.40146799999999999,0.35683300000000001,0.307,0.17199999999999999,0.24399999999999999,0.21299999999999999,0.221,0.16200000000000001,0.26600000000000001,0.21779999999999999,0.29699999999999999,0.32700000000000001,0.42099999999999999,0.46,0.37958999999999998,0.44628000000000001,0.16017999999999999,0.28604000000000002,,0.25897999999999999,0.40551999999999999,0.36825000000000002,0.2074,0.20200000000000001,0.20760500000000001,0.23200000000000001,0.33400000000000002,0.24549000000000001,0.37567,0.192,0.34200000000000003,0.26012000000000002,0.34766000000000002,0.22356599999999999,0.215728,0.39700000000000002,0.27853,0.33651999999999999,0.20438000000000001,0.27274999999999999,0.30635000000000001,0.3085,0.23430999999999999,0.33356999999999998,0.40742699999999998,0.29103600000000002,0.36086000000000001,0.33995999999999998,0.29409999999999997,0.30142999999999998,0.23799999999999999,0.10339,0.24542
11/26/23 03:00,0.24840999999999999,0.27578799999999998,0.322436,0.37199700000000002,0.35347200000000001,0.26200000000000001,0.16900000000000001,0.246,0.24099999999999999,0.24099999999999999,0.159,0.254,0.24579999999999999,0.28599999999999998,0.318,0.39300000000000002,0.40100000000000002,0.35683999999999999,0.42297000000000001,0.14717,0.27344000000000002,0.52156999999999998,0.22561,0.40678999999999998,0.28195999999999999,0.20119000000000001,0.19,0.199127,0.216,0.30499999999999999,0.23576,0.37533,0.17299999999999999,0.26900000000000002,0.25492999999999999,0.35558000000000001,0.207566,0.20886199999999999,0.34799999999999998,0.29209000000000002,0.32318999999999998,0.17358999999999999,0.24626999999999999,0.27618999999999999,0.25237999999999999,0.20616000000000001,0.24907000000000001,0.44848100000000002,0.29388900000000001,0.35463499999999998,0.29953000000000002,0.28854999999999997,0.27753,0.22616,0.10281,0.23247999999999999
11/26/23 04:00,0.25062499999999999,0.26038899999999998,0.312502,0.35578900000000002,0.34088000000000002,0.26700000000000002,0.155,0.23799999999999999,0.248,0.21099999999999999,0.155,0.246,0.26050000000000001,0.27400000000000002,0.30399999999999999,0.40300000000000002,0.375,0.35360999999999998,0.40805000000000002,0.16195999999999999,0.25802000000000003,0.40357999999999999,0.15773999999999999,0.35808000000000001,0.28931000000000001,0.19203000000000001,0.17599999999999999,0.19664899999999999,0.21099999999999999,0.32300000000000001,0.20362,0.39223999999999998,0.16600000000000001,0.25700000000000001,0.22764000000000001,0.33922000000000002,0.22678999999999999,0.22148599999999999,0.35299999999999998,0.30879000000000001,0.33154,0.18915000000000001,0.21632000000000001,0.27948000000000001,0.24135999999999999,0.20277000000000001,0.23258999999999999,0.49117499999999997,0.28808600000000001,0.36064800000000002,0.29420000000000002,0.27700000000000002,0.28483000000000003,0.22896,8.8569999999999996E-2,0.22731999999999999
11/26/23 05:00,0.24045,0.26407599999999998,0.30846499999999999,0.34481499999999998,0.34145300000000001,0.26600000000000001,0.153,0.23499999999999999,0.252,0.219,0.156,0.23200000000000001,0.24,0.25700000000000001,0.29599999999999999,0.35699999999999998,0.37,0.35066999999999998,0.38754,0.14402000000000001,0.25303999999999999,0.38868000000000003,,0.3246,0.45673000000000002,0.18298,0.17399999999999999,0.18517,0.20100000000000001,0.29199999999999998,0.23411999999999999,0.38830999999999999,0.18,0.27300000000000002,0.19832,0.27729999999999999,0.207733,0.20988899999999999,0.35199999999999998,0.28586,0.28754000000000002,0.18826000000000001,0.21065999999999999,0.23039000000000001,0.20587,0.20513999999999999,0.23122999999999999,0.445803,0.29804399999999998,0.35909400000000002,0.29876999999999998,0.27655999999999997,0.27592,0.23416999999999999,8.9219999999999994E-2,0.22328999999999999
11/26/23 06:00,0.236206,0.24720700000000001,0.299871,0.33475199999999999,0.32439499999999999,0.26,0.16600000000000001,0.23499999999999999,0.24,0.25800000000000001,0.156,0.221,0.17299999999999999,0.25900000000000001,0.28699999999999998,0.34799999999999998,0.35299999999999998,0.36168,0.39029999999999998,0.15273999999999999,0.25022,0.39667000000000002,0.16469,0.33099000000000001,0.307,0.18346999999999999,0.16900000000000001,0.18169199999999999,0.187,0.28899999999999998,0.2281,0.39293,0.17100000000000001,0.32800000000000001,0.22004000000000001,0.22325,0.21124100000000001,0.206261,0.33800000000000002,0.25013999999999997,0.2838,0.19635,0.21515000000000001,0.24740000000000001,0.18088000000000001,0.19883000000000001,0.22645000000000001,0.43263000000000001,0.29674,0.36452099999999998,0.31716,0.2697,0.27976000000000001,0.23529,8.3570000000000005E-2,0.22617000000000001
11/26/23 07:00,0.232239,0.25823699999999999,0.30949900000000002,0.339727,0.30265799999999998,0.27300000000000002,0.17899999999999999,0.23300000000000001,0.24399999999999999,0.23400000000000001,0.154,0.21199999999999999,0.17299999999999999,0.248,0.28100000000000003,0.37,0.32700000000000001,0.35863,,0.16156999999999999,0.23383000000000001,0.39867999999999998,0.16977999999999999,0.30758999999999997,0.34893000000000002,0.18129000000000001,0.17199999999999999,0.18921399999999999,0.19400000000000001,0.24399999999999999,0.24956999999999999,0.39439999999999997,0.16600000000000001,0.25,0.18629999999999999,0.26545000000000002,0.223445,0.20860899999999999,0.34300000000000003,0.24918000000000001,0.28062999999999999,0.19818,0.21729999999999999,0.27928999999999998,0.19891,0.20677000000000001,0.23499,0.449015,0.28728300000000001,0.35717399999999999,0.31703999999999999,0.28121000000000002,0.29260999999999998,0.23602000000000001,9.0969999999999995E-2,0.22819999999999999
11/26/23 08:00,0.27146999999999999,0.25658399999999998,0.303699,0.33920800000000001,0.30369200000000002,0.28699999999999998,0.189,0.28399999999999997,0.23799999999999999,0.3,0.152,0.249,0.19700000000000001,0.24099999999999999,0.29299999999999998,0.41599999999999998,0.35699999999999998,0.35550999999999999,0.37842999999999999,0.19999,0.23571,0.44744,0.16966999999999999,0.2964,0.39187,0.18203,0.17499999999999999,0.197736,0.223,0.26100000000000001,0.2555,0.38756000000000002,0.183,0.247,0.19753999999999999,0.28472999999999998,0.22139500000000001,0.225549,0.35899999999999999,0.25226999999999999,0.28819,0.20275000000000001,0.22287000000000001,0.28854999999999997,0.20741000000000001,0.20058000000000001,0.23128000000000001,0.42149599999999998,0.28313100000000002,0.35126400000000002,0.30449999999999999,0.29067999999999999,0.30064999999999997,0.24049999999999999,0.10195,0.25001000000000001
11/26/23 09:00,0.25132900000000002,0.26588699999999998,0.29521500000000001,0.34564899999999998,0.30771300000000001,0.29899999999999999,0.19400000000000001,0.32100000000000001,0.24399999999999999,0.23200000000000001,0.153,0.219,0.217,0.249,0.29599999999999999,0.45800000000000002,0.41,0.36408000000000001,0.37580000000000002,0.21657999999999999,0.22831000000000001,0.42724000000000001,0.17982999999999999,0.27911000000000002,0.35883999999999999,0.18443000000000001,0.19,0.207257,0.22,0.30399999999999999,0.26274999999999998,0.37684000000000001,0.17499999999999999,0.29599999999999999,0.19671,0.25877,0.24829300000000001,0.241586,0.34499999999999997,0.27605000000000002,0.30004999999999998,0.19170000000000001,0.22928999999999999,0.28594000000000003,0.19675000000000001,0.19525000000000001,0.19278999999999999,0.446378,0.295045,0.35198699999999999,0.31124000000000002,0.30576999999999999,0.32224000000000003,0.26334999999999997,9.9790000000000004E-2,0.30382999999999999
11/26/23 10:00,0.25799800000000001,0.27552700000000002,0.29740899999999998,0.36718600000000001,0.30185200000000001,0.30099999999999999,0.28100000000000003,0.22800000000000001,0.247,0.26,0.187,0.218,0.18,0.26700000000000002,0.30299999999999999,0.42699999999999999,0.40699999999999997,,0.38571,0.1686,0.23794999999999999,0.38593,0.17835999999999999,0.29718,0.36906,0.18457999999999999,0.184,0.20877899999999999,0.24099999999999999,0.28299999999999997,0.22373999999999999,0.37341000000000002,0.17599999999999999,0.318,0.20937,0.27311999999999997,0.25908599999999998,0.21787699999999999,0.35,0.26546999999999998,0.30779000000000001,0.19788,0.22564999999999999,0.25341999999999998,0.17413999999999999,0.19123999999999999,0.19375000000000001,0.46584599999999998,0.29267700000000002,0.34863499999999997,0.29760999999999999,0.29776000000000002,0.31598999999999999,0.2636,0.11158999999999999,0.27723999999999999
11/26/23 11:00,0.25432300000000002,0.26735900000000001,0.29914600000000002,0.36212899999999998,0.29495700000000002,0.311,0.23799999999999999,0.23400000000000001,0.23400000000000001,0.28799999999999998,0.20599999999999999,0.224,0.16900000000000001,0.28000000000000003,0.314,0.442,0.48699999999999999,0.37307000000000001,0.35058,0.18581,0.25241999999999998,0.38496999999999998,0.17993999999999999,0.31402000000000002,0.29054000000000002,0.18597,0.185,0.23230100000000001,0.25700000000000001,0.31900000000000001,0.22264999999999999,0.36664000000000002,0.186,0.28599999999999998,0.22722000000000001,0.27104,0.29099599999999998,0.25950499999999999,0.34599999999999997,0.28297,0.34526000000000001,0.20244999999999999,0.21193999999999999,0.24328,0.15004999999999999,0.18268000000000001,0.18456,0.463536,0.28928500000000001,0.36182300000000001,0.29676999999999998,0.29053000000000001,0.31894,0.25968000000000002,0.11582000000000001,0.30996000000000001
11/26/23 12:00,0.244948,0.268596,0.302678,0.39578400000000002,0.280418,0.30599999999999999,0.28299999999999997,0.22900000000000001,0.219,0.22900000000000001,0.2,0.224,0.17299999999999999,0.30399999999999999,0.318,0.47199999999999998,0.48399999999999999,0.36427999999999999,0.34809000000000001,0.19092999999999999,0.26243,0.39146999999999998,0.19031000000000001,0.30803000000000003,0.27091999999999999,0.18781,0.191,0.226822,0.26,0.434,0.21656,0.37008000000000002,0.20100000000000001,0.32,0.23979,0.2833,0.30440099999999998,0.30071399999999998,0.33900000000000002,0.29026999999999997,0.33305000000000001,0.19295000000000001,0.21512000000000001,0.28088999999999997,0.14379,0.17996000000000001,0.17365,0.49481999999999998,0.28898400000000002,0.35559200000000002,0.30657000000000001,0.30392000000000002,0.30531000000000003,0.25198999999999999,0.15472,0.30381000000000002
11/26/23 01:00,0.25086700000000001,0.248284,0.30867699999999998,0.42041400000000001,0.29888799999999999,0.30399999999999999,0.27600000000000002,0.23899999999999999,0.20699999999999999,0.255,0.19800000000000001,0.22900000000000001,0.185,0.30299999999999999,0.32700000000000001,0.48,0.49399999999999999,0.35865000000000002,0.37629000000000001,0.18167,0.26912000000000003,0.36488999999999999,0.18287999999999999,0.30170999999999998,0.26429000000000002,0.18593999999999999,0.19700000000000001,0.21734400000000001,0.252,0.39300000000000002,0.23719999999999999,0.36836999999999998,0.19500000000000001,0.374,0.26321,0.27751999999999999,0.29871599999999998,0.30654900000000002,0.35,0.33151999999999998,0.33498,0.19828999999999999,0.20619000000000001,0.29314000000000001,0.14036999999999999,0.18068000000000001,0.18113000000000001,0.48927700000000002,0.29431499999999999,0.38073800000000002,0.31387999999999999,0.29860999999999999,0.30114000000000002,0.24027999999999999,0.14104,0.33326
11/26/23 02:00,0.26366000000000001,0.260992,0.31864999999999999,0.459951,0.29462100000000002,0.316,0.27400000000000002,0.252,0.223,0.25,0.20399999999999999,0.23,0.24199999999999999,0.312,0.315,0.55800000000000005,0.48799999999999999,0.35620000000000002,0.37946999999999997,0.24709999999999999,0.28036,0.38239000000000001,0.19377,0.33198,0.25491000000000003,0.18731999999999999,0.17799999999999999,0.210866,0.27,0.39400000000000002,0.20945,0.37486999999999998,0.214,0.441,0.31592999999999999,0.28736,0.32042599999999999,0.32185799999999998,0.38800000000000001,0.31264999999999998,0.38175999999999999,0.20777000000000001,0.21521000000000001,0.32147999999999999,0.13400999999999999,0.18955,0.19869000000000001,0.48522700000000002,0.30679099999999998,0.36755900000000002,0.31078,0.29692000000000002,0.29636000000000001,0.24601000000000001,0.13578000000000001,0.35616999999999999
